Date,WET,Max_TemperatureF,Mean_TemperatureF,Min_TemperatureF,Max_Dew_PointF,MeanDew_PointF,Min_DewpointF,Max_Humidity,Mean_Humidity,Min_Humidity,Max_Sea_Level_PressureIn,Mean_Sea_Level_PressureIn,Min_Sea_Level_PressureIn,Max_VisibilityMiles,Mean_VisibilityMiles,Min_VisibilityMiles,Max_Wind_SpeedMPH,Mean_Wind_SpeedMPH,Max_Gust_SpeedMPH,PrecipitationIn,CloudCover,Events,WindDirDegrees,month,day,year,month_day,dow,week,Max_TemperatureC,Mean_TemperatureC,Min_TemperatureC,Max_Dew_PointC,MeanDew_PointC,Min_DewpointC
1996-10-12T00:00:00Z,1996-10-12,78,73,68,66,61,52,88,69,41,30.06,30.03,30.01,6,6,6,25,10,NA,0,2,,14,10,12,1996,10-12,6,40,25.5555555555555,22.7777777777778,20,18.8888888888889,16.1111111111111,11.1111111111111
1996-10-13T00:00:00Z,1996-10-13,78,71,64,68,61,55,78,69,57,30.04,29.99,29.95,6,6,6,20,6,NA,0,3,,258,10,13,1996,10-13,7,41,25.5555555555555,21.6666666666667,17.7777777777778,20,16.1111111111111,12.7777777777778
1996-10-14T00:00:00Z,1996-10-14,78,74,69,70,66,63,83,77,73,30.09,30.04,29.98,6,6,6,25,8,NA,0,4,,8,10,14,1996,10-14,1,41,25.5555555555555,23.3333333333333,20.5555555555555,21.1111111111111,18.8888888888889,17.2222222222222
1996-10-15T00:00:00Z,1996-10-15,77,73,69,66,64,59,83,75,57,30.18,30.12,30.06,6,6,6,29,14,NA,0,4,,19,10,15,1996,10-15,2,41,25,22.7777777777778,20.5555555555555,18.8888888888889,17.7777777777778,15
1996-10-16T00:00:00Z,1996-10-16,75,72,69,68,66,63,83,78,69,30.15,30.09,30.04,6,6,6,29,19,NA,0,3,,20,10,16,1996,10-16,3,41,23.8888888888889,22.2222222222222,20.5555555555555,20,18.8888888888889,17.2222222222222
1996-10-17T00:00:00Z,1996-10-17,77,72,68,72,67,63,89,84,78,30.06,30.02,29.98,6,6,6,26,14,NA,0,2,,19,10,17,1996,10-17,4,41,25,22.2222222222222,20,22.2222222222222,19.4444444444445,17.2222222222222
1996-10-18T00:00:00Z,1996-10-18,77,73,69,70,67,64,88,83,74,30.06,30.01,29.98,6,6,6,21,17,NA,0,2,,19,10,18,1996,10-18,5,41,25,22.7777777777778,20.5555555555555,21.1111111111111,19.4444444444445,17.7777777777778
1996-10-19T00:00:00Z,1996-10-19,78,73,68,72,69,64,89,84,73,30.09,30.05,30.04,6,6,6,18,16,NA,0,1,,22,10,19,1996,10-19,6,41,25.5555555555555,22.7777777777778,20,22.2222222222222,20.5555555555555,17.7777777777778
1996-10-20T00:00:00Z,1996-10-20,84,76,69,73,68,61,88,79,61,30.09,30.07,30.06,6,6,6,20,12,NA,0,2,,25,10,20,1996,10-20,7,42,28.8888888888889,24.4444444444445,20.5555555555555,22.7777777777778,20,16.1111111111111
1996-10-21T00:00:00Z,1996-10-21,77,72,68,72,67,64,88,86,83,30.09,30.03,29.98,6,6,6,14,10,NA,0,2,,48,10,21,1996,10-21,1,42,25,22.2222222222222,20,22.2222222222222,19.4444444444445,17.7777777777778
1996-10-22T00:00:00Z,1996-10-22,84,76,69,68,61,45,88,60,26,30.04,30,29.98,6,6,6,9,5,NA,0,1,,176,10,22,1996,10-22,2,42,28.8888888888889,24.4444444444445,20.5555555555555,20,16.1111111111111,7.22222222222223
1996-10-23T00:00:00Z,1996-10-23,80,76,71,68,57,43,88,53,26,30.01,29.96,29.92,6,6,6,14,3,NA,0,3,,139,10,23,1996,10-23,3,42,26.6666666666667,24.4444444444445,21.6666666666667,20,13.8888888888889,6.11111111111109
1996-10-24T00:00:00Z,1996-10-24,84,76,69,72,62,48,88,64,34,30.04,29.98,29.95,6,6,6,13,5,NA,0,4,,21,10,24,1996,10-24,4,42,28.8888888888889,24.4444444444445,20.5555555555555,22.2222222222222,16.6666666666667,8.88888888888891
1996-10-25T00:00:00Z,1996-10-25,80,76,71,70,60,48,83,59,36,30.12,30.06,30.01,NA,NA,NA,20,13,NA,0,NA,,19,10,25,1996,10-25,5,42,26.6666666666667,24.4444444444445,21.6666666666667,21.1111111111111,15.5555555555555,8.88888888888891
1996-10-26T00:00:00Z,1996-10-26,77,73,69,70,66,52,88,79,44,30.15,30.11,30.06,6,6,6,21,15,NA,0,1,,21,10,26,1996,10-26,6,42,25,22.7777777777778,20.5555555555555,21.1111111111111,18.8888888888889,11.1111111111111
1996-10-27T00:00:00Z,1996-10-27,80,73,66,72,67,63,88,83,61,30.12,30.09,30.06,6,6,6,18,14,NA,0,1,,23,10,27,1996,10-27,7,43,26.6666666666667,22.7777777777778,18.8888888888889,22.2222222222222,19.4444444444445,17.2222222222222
1996-10-28T00:00:00Z,1996-10-28,84,76,68,72,64,46,88,71,34,30.09,30.07,30.06,NA,NA,NA,12,7,NA,0,NA,,28,10,28,1996,10-28,1,43,28.8888888888889,24.4444444444445,20,22.2222222222222,17.7777777777778,7.77777777777777
1996-10-29T00:00:00Z,1996-10-29,80,76,71,70,59,41,78,57,24,30.12,30.07,30.06,NA,NA,NA,18,12,NA,0,NA,,18,10,29,1996,10-29,2,43,26.6666666666667,24.4444444444445,21.6666666666667,21.1111111111111,15,5
1996-10-30T00:00:00Z,1996-10-30,77,74,71,68,58,41,88,61,33,30.18,30.13,30.09,6,6,6,29,15,NA,0,4,,14,10,30,1996,10-30,3,43,25,23.3333333333333,21.6666666666667,20,14.4444444444445,5
1996-10-31T00:00:00Z,1996-10-31,75,72,69,66,64,61,88,78,69,30.18,30.14,30.12,6,6,6,26,20,NA,0,2,,24,10,31,1996,10-31,4,43,23.8888888888889,22.2222222222222,20.5555555555555,18.8888888888889,17.7777777777778,16.1111111111111
1996-11-01T00:00:00Z,1996-11-1,77,72,68,66,64,61,88,78,65,30.15,30.11,30.09,6,6,6,20,14,NA,0,1,,17,11,1,1996,11-01,5,43,25,22.2222222222222,20,18.8888888888889,17.7777777777778,16.1111111111111
1996-11-02T00:00:00Z,1996-11-2,77,72,68,70,65,57,88,79,60,30.15,30.11,30.09,6,6,6,24,15,NA,0,1,,18,11,2,1996,11-02,6,43,25,22.2222222222222,20,21.1111111111111,18.3333333333333,13.8888888888889
1996-11-03T00:00:00Z,1996-11-3,80,74,69,73,65,48,94,74,43,30.18,30.14,30.09,NA,NA,NA,16,12,NA,0,NA,,28,11,3,1996,11-03,7,44,26.6666666666667,23.3333333333333,20.5555555555555,22.7777777777778,18.3333333333333,8.88888888888891
1996-11-04T00:00:00Z,1996-11-4,82,76,69,72,62,54,88,68,39,30.24,30.18,30.15,6,6,6,25,16,NA,0,1,,19,11,4,1996,11-04,1,44,27.7777777777778,24.4444444444445,20.5555555555555,22.2222222222222,16.6666666666667,12.2222222222222
1996-11-05T00:00:00Z,1996-11-5,75,72,69,68,64,55,88,75,53,30.21,30.17,30.15,6,6,6,28,21,NA,0,1,,14,11,5,1996,11-05,2,44,23.8888888888889,22.2222222222222,20.5555555555555,20,17.7777777777778,12.7777777777778
1996-11-06T00:00:00Z,1996-11-6,75,72,68,66,65,63,88,81,69,30.18,30.12,30.06,6,6,6,21,16,NA,0,1,,20,11,6,1996,11-06,3,44,23.8888888888889,22.2222222222222,20,18.8888888888889,18.3333333333333,17.2222222222222
1996-11-07T00:00:00Z,1996-11-7,78,73,68,68,61,54,88,66,42,30.12,30.07,30.01,6,6,5,18,13,NA,0,3,,17,11,7,1996,11-07,4,44,25.5555555555555,22.7777777777778,20,20,16.1111111111111,12.2222222222222
1996-11-08T00:00:00Z,1996-11-8,77,75,73,61,54,41,61,48,29,30.15,30.1,30.06,6,6,6,9,5,NA,0,4,,12,11,8,1996,11-08,5,44,25,23.8888888888889,22.7777777777778,16.1111111111111,12.2222222222222,5
1996-11-09T00:00:00Z,1996-11-9,80,76,71,61,54,46,65,47,36,30.24,30.19,30.12,6,6,6,12,4,NA,0,6,,19,11,9,1996,11-09,6,44,26.6666666666667,24.4444444444445,21.6666666666667,16.1111111111111,12.2222222222222,7.77777777777777
1996-11-10T00:00:00Z,1996-11-10,77,72,68,68,60,46,88,67,38,30.24,30.18,30.12,6,6,6,17,12,NA,0,1,,15,11,10,1996,11-10,7,45,25,22.2222222222222,20,20,15.5555555555555,7.77777777777777
1996-11-11T00:00:00Z,1996-11-11,73,68,64,68,64,59,88,85,78,30.15,30.07,29.98,6,6,6,14,9,NA,0,3,,26,11,11,1996,11-11,1,45,22.7777777777778,20,17.7777777777778,20,17.7777777777778,15
1996-11-12T00:00:00Z,1996-11-12,80,71,62,68,61,55,94,76,45,29.95,29.83,29.77,6,6,5,23,8,31,0,4,Rain,322,11,12,1996,11-12,2,45,26.6666666666667,21.6666666666667,16.6666666666667,20,16.1111111111111,12.7777777777778
1996-11-13T00:00:00Z,1996-11-13,71,66,62,57,55,50,73,63,50,29.89,29.85,29.83,6,6,6,16,9,NA,0,5,,341,11,13,1996,11-13,3,45,21.6666666666667,18.8888888888889,16.6666666666667,13.8888888888889,12.7777777777778,10
1996-11-14T00:00:00Z,1996-11-14,73,66,60,57,53,50,82,63,50,29.86,29.84,29.8,6,6,6,13,5,NA,0,2,,263,11,14,1996,11-14,4,45,22.7777777777778,18.8888888888889,15.5555555555555,13.8888888888889,11.6666666666667,10
1996-11-15T00:00:00Z,1996-11-15,73,68,62,63,56,50,94,68,47,29.92,29.85,29.8,6,6,6,16,7,NA,0,3,,308,11,15,1996,11-15,5,45,22.7777777777778,20,16.6666666666667,17.2222222222222,13.3333333333333,10
1996-11-16T00:00:00Z,1996-11-16,73,66,60,63,59,57,88,75,57,30.15,30.04,29.92,6,6,6,22,9,NA,0,2,,354,11,16,1996,11-16,6,45,22.7777777777778,18.8888888888889,15.5555555555555,17.2222222222222,15,13.8888888888889
1996-11-17T00:00:00Z,1996-11-17,73,70,66,64,60,57,83,76,61,30.18,30.13,30.09,6,6,6,28,16,NA,0,5,,18,11,17,1996,11-17,7,46,22.7777777777778,21.1111111111111,18.8888888888889,17.7777777777778,15.5555555555555,13.8888888888889
1996-11-18T00:00:00Z,1996-11-18,71,68,66,64,59,55,88,73,60,30.18,30.12,30.09,6,6,6,28,20,34,0,6,,18,11,18,1996,11-18,1,46,21.6666666666667,20,18.8888888888889,17.7777777777778,15,12.7777777777778
1996-11-19T00:00:00Z,1996-11-19,73,68,64,63,60,55,88,75,57,30.15,30.12,30.09,6,6,5,30,24,34,0,6,,32,11,19,1996,11-19,2,46,22.7777777777778,20,17.7777777777778,17.2222222222222,15.5555555555555,12.7777777777778
1996-11-20T00:00:00Z,1996-11-20,73,68,64,63,60,57,83,75,64,30.21,30.16,30.12,6,6,6,25,20,NA,0,4,,26,11,20,1996,11-20,3,46,22.7777777777778,20,17.7777777777778,17.2222222222222,15.5555555555555,13.8888888888889
1996-11-21T00:00:00Z,1996-11-21,71,68,64,66,63,59,88,83,73,30.21,30.15,30.12,6,6,6,17,14,NA,0,2,,17,11,21,1996,11-21,4,46,21.6666666666667,20,17.7777777777778,18.8888888888889,17.2222222222222,15
1996-11-22T00:00:00Z,1996-11-22,82,73,64,68,60,48,88,72,34,30.18,30.14,30.12,6,6,6,12,9,NA,0,4,,5,11,22,1996,11-22,5,46,27.7777777777778,22.7777777777778,17.7777777777778,20,15.5555555555555,8.88888888888891
1996-11-23T00:00:00Z,1996-11-23,71,68,66,66,64,61,88,84,83,30.21,30.17,30.12,6,6,6,18,13,NA,0,5,,23,11,23,1996,11-23,6,46,21.6666666666667,20,18.8888888888889,18.8888888888889,17.7777777777778,16.1111111111111
1996-11-24T00:00:00Z,1996-11-24,71,68,64,64,60,55,88,74,57,30.24,30.19,30.15,6,6,6,23,15,NA,0,3,,15,11,24,1996,11-24,7,47,21.6666666666667,20,17.7777777777778,17.7777777777778,15.5555555555555,12.7777777777778
1996-11-25T00:00:00Z,1996-11-25,71,68,64,66,62,55,88,80,68,30.21,30.18,30.15,6,6,6,20,12,NA,0,4,,16,11,25,1996,11-25,1,47,21.6666666666667,20,17.7777777777778,18.8888888888889,16.6666666666667,12.7777777777778
1996-11-26T00:00:00Z,1996-11-26,71,68,64,66,62,59,88,82,69,30.15,30.13,30.12,6,6,6,16,11,NA,0,2,,8,11,26,1996,11-26,2,47,21.6666666666667,20,17.7777777777778,18.8888888888889,16.6666666666667,15
1996-11-27T00:00:00Z,1996-11-27,77,70,64,68,63,59,88,83,61,30.15,30.12,30.09,6,6,6,14,9,NA,0,1,,20,11,27,1996,11-27,3,47,25,21.1111111111111,17.7777777777778,20,17.2222222222222,15
1996-11-28T00:00:00Z,1996-11-28,73,68,64,66,62,61,88,81,69,30.24,30.17,30.15,6,6,6,29,14,NA,0,4,,12,11,28,1996,11-28,4,47,22.7777777777778,20,17.7777777777778,18.8888888888889,16.6666666666667,16.1111111111111
1996-11-29T00:00:00Z,1996-11-29,73,70,66,64,59,54,83,70,60,30.21,30.16,30.15,6,6,6,32,20,NA,0,6,,13,11,29,1996,11-29,5,47,22.7777777777778,21.1111111111111,18.8888888888889,17.7777777777778,15,12.2222222222222
1996-11-30T00:00:00Z,1996-11-30,73,68,64,63,58,54,88,70,57,30.18,30.15,30.12,6,6,6,30,21,31,0,3,,13,11,30,1996,11-30,6,47,22.7777777777778,20,17.7777777777778,17.2222222222222,14.4444444444445,12.2222222222222
1996-12-01T00:00:00Z,1996-12-1,71,68,66,64,62,59,88,79,69,30.18,30.13,30.09,6,6,6,25,17,NA,0,3,,11,12,1,1996,12-01,7,48,21.6666666666667,20,18.8888888888889,17.7777777777778,16.6666666666667,15
1996-12-02T00:00:00Z,1996-12-2,73,70,66,64,63,63,88,81,69,30.15,30.11,30.09,6,6,6,20,16,NA,0,4,,25,12,2,1996,12-02,1,48,22.7777777777778,21.1111111111111,18.8888888888889,17.7777777777778,17.2222222222222,17.2222222222222
1996-12-03T00:00:00Z,1996-12-3,71,68,62,64,62,59,88,81,73,30.12,30.08,30.04,6,6,6,16,12,NA,0,2,,11,12,3,1996,12-03,2,48,21.6666666666667,20,16.6666666666667,17.7777777777778,16.6666666666667,15
1996-12-04T00:00:00Z,1996-12-4,71,66,60,61,56,52,78,70,53,30.06,30.03,29.98,6,6,6,18,7,NA,0,4,,356,12,4,1996,12-04,3,48,21.6666666666667,18.8888888888889,15.5555555555555,16.1111111111111,13.3333333333333,11.1111111111111
1996-12-05T00:00:00Z,1996-12-5,68,64,59,61,56,50,94,76,59,30.06,30.04,30.01,6,6,6,23,13,NA,0,6,Rain,6,12,5,1996,12-05,4,48,20,17.7777777777778,15,16.1111111111111,13.3333333333333,10
1996-12-06T00:00:00Z,1996-12-6,66,62,59,61,57,54,94,83,68,30.06,30.05,30.04,6,6,2,21,11,NA,0,6,Rain,347,12,6,1996,12-06,5,48,18.8888888888889,16.6666666666667,15,16.1111111111111,13.8888888888889,12.2222222222222
1996-12-07T00:00:00Z,1996-12-7,69,64,60,61,56,54,88,75,60,30.15,30.11,30.06,6,6,6,18,11,NA,0,4,,351,12,7,1996,12-07,6,48,20.5555555555555,17.7777777777778,15.5555555555555,16.1111111111111,13.3333333333333,12.2222222222222
1996-12-08T00:00:00Z,1996-12-8,69,64,59,63,59,55,94,86,68,30.21,30.14,30.09,6,6,4,16,10,NA,0,5,Rain,357,12,8,1996,12-08,7,49,20.5555555555555,17.7777777777778,15,17.2222222222222,15,12.7777777777778
1996-12-09T00:00:00Z,1996-12-9,68,64,59,59,56,54,88,77,60,30.21,30.15,30.12,6,6,6,16,8,NA,0,2,,347,12,9,1996,12-09,1,49,20,17.7777777777778,15,15,13.3333333333333,12.2222222222222
1996-12-10T00:00:00Z,1996-12-10,69,63,57,63,58,52,88,83,73,30.12,30.01,29.92,6,6,6,25,10,NA,0,1,,242,12,10,1996,12-10,2,49,20.5555555555555,17.2222222222222,13.8888888888889,17.2222222222222,14.4444444444445,11.1111111111111
1996-12-11T00:00:00Z,1996-12-11,73,70,66,68,62,57,88,78,60,29.92,29.88,29.83,6,6,6,30,20,41,0,2,,221,12,11,1996,12-11,3,49,22.7777777777778,21.1111111111111,18.8888888888889,20,16.6666666666667,13.8888888888889
1996-12-12T00:00:00Z,1996-12-12,75,70,64,68,63,52,88,83,53,30.04,29.96,29.92,6,6,6,22,15,33,0,1,,220,12,12,1996,12-12,4,49,23.8888888888889,21.1111111111111,17.7777777777778,20,17.2222222222222,11.1111111111111
1996-12-13T00:00:00Z,1996-12-13,73,68,62,68,62,57,88,83,69,30.12,30.08,30.04,6,6,6,10,5,NA,0,2,,312,12,13,1996,12-13,5,49,22.7777777777778,20,16.6666666666667,20,16.6666666666667,13.8888888888889
1996-12-14T00:00:00Z,1996-12-14,71,66,60,68,62,57,94,86,78,30.09,30.05,30.01,6,6,6,14,4,NA,0,3,,286,12,14,1996,12-14,6,49,21.6666666666667,18.8888888888889,15.5555555555555,20,16.6666666666667,13.8888888888889
1996-12-15T00:00:00Z,1996-12-15,78,69,60,68,62,57,88,81,61,30.04,30,29.98,6,6,6,16,5,NA,0,2,,252,12,15,1996,12-15,7,50,25.5555555555555,20.5555555555555,15.5555555555555,20,16.6666666666667,13.8888888888889
1996-12-16T00:00:00Z,1996-12-16,77,70,62,72,65,59,88,85,78,30.04,29.99,29.95,6,6,6,16,5,NA,0,3,,263,12,16,1996,12-16,1,50,25,21.1111111111111,16.6666666666667,22.2222222222222,18.3333333333333,15
1996-12-17T00:00:00Z,1996-12-17,84,75,66,70,66,63,88,79,51,29.98,29.94,29.92,6,6,6,18,4,25,0,2,,350,12,17,1996,12-17,2,50,28.8888888888889,23.8888888888889,18.8888888888889,21.1111111111111,18.8888888888889,17.2222222222222
1996-12-18T00:00:00Z,1996-12-18,77,73,69,68,64,55,88,74,57,30.04,29.96,29.92,6,6,5,23,12,NA,0,4,Rain,302,12,18,1996,12-18,3,50,25,22.7777777777778,20.5555555555555,20,17.7777777777778,12.7777777777778
1996-12-19T00:00:00Z,1996-12-19,71,68,62,66,62,57,88,83,73,30.06,30.03,29.98,6,6,6,7,2,NA,0,4,Rain,195,12,19,1996,12-19,4,50,21.6666666666667,20,16.6666666666667,18.8888888888889,16.6666666666667,13.8888888888889
1996-12-20T00:00:00Z,1996-12-20,75,67,59,63,58,54,88,73,60,30.01,29.84,29.71,6,6,6,12,6,NA,0,2,,312,12,20,1996,12-20,5,50,23.8888888888889,19.4444444444445,15,17.2222222222222,14.4444444444445,12.2222222222222
1996-12-21T00:00:00Z,1996-12-21,78,71,64,63,58,48,78,64,44,29.71,29.63,29.56,6,6,6,25,16,NA,0,4,,217,12,21,1996,12-21,6,50,25.5555555555555,21.6666666666667,17.7777777777778,17.2222222222222,14.4444444444445,8.88888888888891
1996-12-22T00:00:00Z,1996-12-22,71,65,59,61,54,46,88,69,43,29.89,29.74,29.65,6,6,6,110,26,NA,0,2,Rain,316,12,22,1996,12-22,7,51,21.6666666666667,18.3333333333333,15,16.1111111111111,12.2222222222222,7.77777777777777
1996-12-23T00:00:00Z,1996-12-23,71,65,59,61,56,50,88,75,57,30.09,30,29.89,6,6,6,12,7,NA,0,4,,290,12,23,1996,12-23,1,51,21.6666666666667,18.3333333333333,15,16.1111111111111,13.3333333333333,10
1996-12-24T00:00:00Z,1996-12-24,69,64,60,63,59,55,88,82,73,30.12,30.09,30.06,6,6,6,12,6,NA,0,2,,213,12,24,1996,12-24,2,51,20.5555555555555,17.7777777777778,15.5555555555555,17.2222222222222,15,12.7777777777778
1996-12-25T00:00:00Z,1996-12-25,69,64,59,64,59,55,88,85,78,30.09,30.06,30.01,6,6,6,13,4,NA,0,4,,217,12,25,1996,12-25,3,51,20.5555555555555,17.7777777777778,15,17.7777777777778,15,12.7777777777778
1996-12-26T00:00:00Z,1996-12-26,73,66,60,66,60,54,88,81,56,30.04,29.98,29.92,6,6,6,14,7,NA,0,3,,207,12,26,1996,12-26,4,51,22.7777777777778,18.8888888888889,15.5555555555555,18.8888888888889,15.5555555555555,12.2222222222222
1996-12-27T00:00:00Z,1996-12-27,71,65,59,66,62,55,88,86,82,30.01,29.96,29.92,6,6,6,12,5,NA,0,5,,289,12,27,1996,12-27,5,51,21.6666666666667,18.3333333333333,15,18.8888888888889,16.6666666666667,12.7777777777778
1996-12-28T00:00:00Z,1996-12-28,73,65,57,61,57,54,88,79,57,30.06,30.02,30.01,6,6,6,12,4,NA,0,2,,172,12,28,1996,12-28,6,51,22.7777777777778,18.3333333333333,13.8888888888889,16.1111111111111,13.8888888888889,12.2222222222222
1996-12-29T00:00:00Z,1996-12-29,71,65,59,59,55,52,88,72,53,30.04,30,29.95,6,6,6,22,9,NA,0,3,,340,12,29,1996,12-29,7,52,21.6666666666667,18.3333333333333,15,15,12.7777777777778,11.1111111111111
1996-12-30T00:00:00Z,1996-12-30,68,64,60,63,57,52,94,78,64,30.01,29.93,29.83,6,6,6,16,8,NA,0,5,Rain,289,12,30,1996,12-30,1,52,20,17.7777777777778,15.5555555555555,17.2222222222222,13.8888888888889,11.1111111111111
1996-12-31T00:00:00Z,1996-12-31,66,62,59,63,59,55,94,86,77,29.89,29.78,29.71,6,6,3,18,8,NA,0,5,Rain,229,12,31,1996,12-31,2,52,18.8888888888889,16.6666666666667,15,17.2222222222222,15,12.7777777777778
1997-01-01T00:00:00Z,1997-1-1,68,62,55,57,54,52,94,79,56,30.01,29.86,29.74,6,6,6,14,5,NA,0,2,,337,1,1,1997,01-01,3,00,20,16.6666666666667,12.7777777777778,13.8888888888889,12.2222222222222,11.1111111111111
1997-01-02T00:00:00Z,1997-1-2,69,62,55,59,55,52,88,78,60,30.04,30,29.95,6,6,6,15,6,NA,0,1,,274,1,2,1997,01-02,4,00,20.5555555555555,16.6666666666667,12.7777777777778,15,12.7777777777778,11.1111111111111
1997-01-03T00:00:00Z,1997-1-3,66,62,59,61,56,52,88,79,64,30.09,30.06,30.01,6,6,6,18,8,NA,0,4,Rain,1,1,3,1997,01-03,5,00,18.8888888888889,16.6666666666667,15,16.1111111111111,13.3333333333333,11.1111111111111
1997-01-04T00:00:00Z,1997-1-4,71,64,57,59,55,50,88,76,64,30.09,30.03,29.98,6,6,6,15,7,NA,0,2,,313,1,4,1997,01-04,6,00,21.6666666666667,17.7777777777778,13.8888888888889,15,12.7777777777778,10
1997-01-05T00:00:00Z,1997-1-5,68,62,57,61,57,54,88,80,68,30.04,29.99,29.95,6,6,6,16,7,NA,0,5,,353,1,5,1997,01-05,7,01,20,16.6666666666667,13.8888888888889,16.1111111111111,13.8888888888889,12.2222222222222
1997-01-06T00:00:00Z,1997-1-6,68,64,59,63,59,55,94,85,82,30.04,30,29.98,6,6,6,8,6,NA,0,4,,224,1,6,1997,01-06,1,01,20,17.7777777777778,15,17.2222222222222,15,12.7777777777778
1997-01-07T00:00:00Z,1997-1-7,71,66,60,66,60,57,94,82,69,30.01,29.98,29.92,6,6,6,16,8,NA,0,1,,327,1,7,1997,01-07,2,01,21.6666666666667,18.8888888888889,15.5555555555555,18.8888888888889,15.5555555555555,13.8888888888889
1997-01-08T00:00:00Z,1997-1-8,71,66,60,64,60,55,88,82,73,30.12,30.05,30.01,6,6,6,12,6,NA,0,4,,345,1,8,1997,01-08,3,01,21.6666666666667,18.8888888888889,15.5555555555555,17.7777777777778,15.5555555555555,12.7777777777778
1997-01-09T00:00:00Z,1997-1-9,69,66,62,64,60,55,88,84,73,30.18,30.14,30.09,6,6,6,21,10,NA,0,6,,16,1,9,1997,01-09,4,01,20.5555555555555,18.8888888888889,16.6666666666667,17.7777777777778,15.5555555555555,12.7777777777778
1997-01-10T00:00:00Z,1997-1-10,68,64,60,61,58,55,88,80,73,30.18,30.1,30.06,6,6,6,21,12,NA,0,5,,8,1,10,1997,01-10,5,01,20,17.7777777777778,15.5555555555555,16.1111111111111,14.4444444444445,12.7777777777778
1997-01-11T00:00:00Z,1997-1-11,71,66,62,63,60,57,88,80,68,30.04,29.97,29.89,6,6,6,20,9,NA,0,3,,239,1,11,1997,01-11,6,01,21.6666666666667,18.8888888888889,16.6666666666667,17.2222222222222,15.5555555555555,13.8888888888889
1997-01-12T00:00:00Z,1997-1-12,68,64,60,64,59,55,88,84,77,29.89,29.79,29.71,6,6,4,23,15,NA,0,4,,209,1,12,1997,01-12,7,02,20,17.7777777777778,15.5555555555555,17.7777777777778,15,12.7777777777778
1997-01-13T00:00:00Z,1997-1-13,75,68,60,64,57,52,88,74,50,29.77,29.73,29.68,6,6,6,25,16,30,0,4,,225,1,13,1997,01-13,1,02,23.8888888888889,20,15.5555555555555,17.7777777777778,13.8888888888889,11.1111111111111
1997-01-14T00:00:00Z,1997-1-14,73,66,60,63,59,54,88,76,53,29.92,29.79,29.74,6,6,6,16,9,NA,0,2,,244,1,14,1997,01-14,2,02,22.7777777777778,18.8888888888889,15.5555555555555,17.2222222222222,15,12.2222222222222
1997-01-15T00:00:00Z,1997-1-15,71,65,59,64,60,54,88,82,68,30.06,29.98,29.92,6,6,6,16,4,NA,0,3,,214,1,15,1997,01-15,3,02,21.6666666666667,18.3333333333333,15,17.7777777777778,15.5555555555555,12.2222222222222
1997-01-16T00:00:00Z,1997-1-16,71,66,60,66,61,57,88,86,78,30.15,30.1,30.06,6,6,6,18,4,NA,0,4,,200,1,16,1997,01-16,4,02,21.6666666666667,18.8888888888889,15.5555555555555,18.8888888888889,16.1111111111111,13.8888888888889
1997-01-17T00:00:00Z,1997-1-17,69,64,59,66,60,55,88,86,78,30.21,30.16,30.12,6,6,6,12,5,NA,0,1,,226,1,17,1997,01-17,5,02,20.5555555555555,17.7777777777778,15,18.8888888888889,15.5555555555555,12.7777777777778
1997-01-18T00:00:00Z,1997-1-18,69,64,60,64,60,55,88,85,82,30.15,30.11,30.06,6,6,6,9,5,NA,0,3,,255,1,18,1997,01-18,6,02,20.5555555555555,17.7777777777778,15.5555555555555,17.7777777777778,15.5555555555555,12.7777777777778
1997-01-19T00:00:00Z,1997-1-19,73,66,59,63,56,50,88,76,60,30.06,30.01,29.95,6,6,6,29,8,34,0,3,,1,1,19,1997,01-19,7,03,22.7777777777778,18.8888888888889,15,17.2222222222222,13.3333333333333,10
1997-01-20T00:00:00Z,1997-1-20,68,62,55,52,48,41,82,61,40,30.01,29.9,29.83,6,6,6,23,14,32,0,3,,351,1,20,1997,01-20,1,03,20,16.6666666666667,12.7777777777778,11.1111111111111,8.88888888888891,5
1997-01-21T00:00:00Z,1997-1-21,62,58,55,55,49,43,88,71,52,29.86,29.76,29.71,6,6,5,23,11,31,0,5,Rain,343,1,21,1997,01-21,2,03,16.6666666666667,14.4444444444445,12.7777777777778,12.7777777777778,9.44444444444446,6.11111111111109
1997-01-22T00:00:00Z,1997-1-22,69,63,57,59,54,50,88,76,60,30.06,29.95,29.86,6,6,6,24,17,NA,0,3,Rain,344,1,22,1997,01-22,3,03,20.5555555555555,17.2222222222222,13.8888888888889,15,12.2222222222222,10
1997-01-23T00:00:00Z,1997-1-23,68,62,57,55,53,50,82,72,60,30.21,30.14,30.09,6,6,6,14,10,NA,0,2,,355,1,23,1997,01-23,4,03,20,16.6666666666667,13.8888888888889,12.7777777777778,11.6666666666667,10
1997-01-24T00:00:00Z,1997-1-24,66,62,59,55,54,50,82,71,59,30.24,30.2,30.15,6,6,6,16,8,NA,0,6,,15,1,24,1997,01-24,5,03,18.8888888888889,16.6666666666667,15,12.7777777777778,12.2222222222222,10
1997-01-25T00:00:00Z,1997-1-25,66,63,60,57,55,54,82,75,68,30.18,30.1,30.06,6,6,6,9,7,NA,0,6,,26,1,25,1997,01-25,6,03,18.8888888888889,17.2222222222222,15.5555555555555,13.8888888888889,12.7777777777778,12.2222222222222
